"","playlist_id","playlist_name","playlist_img","playlist_owner_name","playlist_owner_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.id","analysis_url","time_signature","added_at","is_local","primary_color","added_by.href","added_by.id","added_by.type","added_by.uri","added_by.external_urls.spotify","track.disc_number","track.duration_ms","track.episode","track.explicit","track.href","track.is_local","track.name","track.popularity","track.preview_url","track.track","track.track_number","track.type","track.uri","track.album.album_type","track.album.href","track.album.id","track.album.name","track.album.release_date","track.album.release_date_precision","track.album.total_tracks","track.album.type","track.album.uri","track.album.external_urls.spotify","track.external_ids.isrc","track.external_urls.spotify","video_thumbnail.url","key_name","mode_name","key_mode"
"1","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,"1kPBT8S2wJFNAyBMnGVZgL","https://api.spotify.com/v1/audio-analysis/1kPBT8S2wJFNAyBMnGVZgL",3,"2020-01-15T21:29:46Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,156653,FALSE,FALSE,"https://api.spotify.com/v1/tracks/1kPBT8S2wJFNAyBMnGVZgL",FALSE,"I'd Rather Go Blind",79,NA,TRUE,2,"track","spotify:track:1kPBT8S2wJFNAyBMnGVZgL","album","https://api.spotify.com/v1/albums/4ReJ59T4YxC62WkfyVTWpr","4ReJ59T4YxC62WkfyVTWpr","Tell Mama","1968-04-18","day",12,"album","spotify:album:4ReJ59T4YxC62WkfyVTWpr","https://open.spotify.com/album/4ReJ59T4YxC62WkfyVTWpr","USMC16746346","https://open.spotify.com/track/1kPBT8S2wJFNAyBMnGVZgL",NA,"B","minor","B minor"
"2","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,"1a2iF9XymafjRk56q7oCxo","https://api.spotify.com/v1/audio-analysis/1a2iF9XymafjRk56q7oCxo",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,219586,FALSE,FALSE,"https://api.spotify.com/v1/tracks/1a2iF9XymafjRk56q7oCxo",FALSE,"Pride and Joy",68,"https://p.scdn.co/mp3-preview/8faa93aa2d3e22a430ee9685e3ad2695c5508417?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,2,"track","spotify:track:1a2iF9XymafjRk56q7oCxo","album","https://api.spotify.com/v1/albums/1AL5oXZRtTc8PyhcTwg4xQ","1AL5oXZRtTc8PyhcTwg4xQ","Texas Flood (Legacy Edition)","1983","year",20,"album","spotify:album:1AL5oXZRtTc8PyhcTwg4xQ","https://open.spotify.com/album/1AL5oXZRtTc8PyhcTwg4xQ","USSM10008869","https://open.spotify.com/track/1a2iF9XymafjRk56q7oCxo",NA,"G#","major","G# major"
"3","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.518,0.376,9,-18.248,0,0.0431,0.933,0.86,0.0976,0.744,158.089,"4qYHnP5AmKzXbJhciPV8si","https://api.spotify.com/v1/audio-analysis/4qYHnP5AmKzXbJhciPV8si",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,233560,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4qYHnP5AmKzXbJhciPV8si",FALSE,"Ain't No Love In The Heart Of The City - Single Version",66,NA,TRUE,1,"track","spotify:track:4qYHnP5AmKzXbJhciPV8si","album","https://api.spotify.com/v1/albums/5OkHt7JZ6HSkJH359y2H31","5OkHt7JZ6HSkJH359y2H31","Dreamer","1974-01-01","day",10,"album","spotify:album:5OkHt7JZ6HSkJH359y2H31","https://open.spotify.com/album/5OkHt7JZ6HSkJH359y2H31","USMC17449307","https://open.spotify.com/track/4qYHnP5AmKzXbJhciPV8si",NA,"A","minor","A minor"
"4","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,"4NQfrmGs9iQXVQI9IpRhjM","https://api.spotify.com/v1/audio-analysis/4NQfrmGs9iQXVQI9IpRhjM",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,324733,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4NQfrmGs9iQXVQI9IpRhjM",FALSE,"The Thrill Is Gone",65,NA,TRUE,9,"track","spotify:track:4NQfrmGs9iQXVQI9IpRhjM","album","https://api.spotify.com/v1/albums/7gzkgAWjOjEf5o6sIvBvT1","7gzkgAWjOjEf5o6sIvBvT1","Completely Well","1969-12-05","day",9,"album","spotify:album:7gzkgAWjOjEf5o6sIvBvT1","https://open.spotify.com/album/7gzkgAWjOjEf5o6sIvBvT1","USMC16946144","https://open.spotify.com/track/4NQfrmGs9iQXVQI9IpRhjM",NA,"B","minor","B minor"
"5","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129,"58PSYdY0GFg0LFb2PxYk4T","https://api.spotify.com/v1/audio-analysis/58PSYdY0GFg0LFb2PxYk4T",3,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,321133,FALSE,FALSE,"https://api.spotify.com/v1/tracks/58PSYdY0GFg0LFb2PxYk4T",FALSE,"Mannish Boy",64,"https://p.scdn.co/mp3-preview/4cfb55a2ddbd24a5538f21588a85fa5727025aa7?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,14,"track","spotify:track:58PSYdY0GFg0LFb2PxYk4T","album","https://api.spotify.com/v1/albums/4fOVcN7X7vQ8L41is621uJ","4fOVcN7X7vQ8L41is621uJ","King Of The Electric Blues","1977","year",15,"album","spotify:album:4fOVcN7X7vQ8L41is621uJ","https://open.spotify.com/album/4fOVcN7X7vQ8L41is621uJ","USSM17600224","https://open.spotify.com/track/58PSYdY0GFg0LFb2PxYk4T",NA,"D","major","D major"
"6","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.661,0.342,9,-16.361,0,0.043,0.844,0.000128,0.26,0.588,146.118,"2HUZVffVPXvqnrml0gXggp","https://api.spotify.com/v1/audio-analysis/2HUZVffVPXvqnrml0gXggp",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,188400,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2HUZVffVPXvqnrml0gXggp",FALSE,"Smokestack Lightnin'",64,NA,TRUE,3,"track","spotify:track:2HUZVffVPXvqnrml0gXggp","album","https://api.spotify.com/v1/albums/76MT4lqzC1oSvSYnHHjMam","76MT4lqzC1oSvSYnHHjMam","Moanin' In The Moonlight","1958-03-01","day",12,"album","spotify:album:76MT4lqzC1oSvSYnHHjMam","https://open.spotify.com/album/76MT4lqzC1oSvSYnHHjMam","USMC15646854","https://open.spotify.com/track/2HUZVffVPXvqnrml0gXggp",NA,"A","minor","A minor"
"7","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.441,0.455,10,-14.207,1,0.0485,0.62,0.00187,0.135,0.918,160.9,"2Mr1bGI2E10K7Mt1UJZ6Mw","https://api.spotify.com/v1/audio-analysis/2Mr1bGI2E10K7Mt1UJZ6Mw",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,152350,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2Mr1bGI2E10K7Mt1UJZ6Mw",FALSE,"Boom Boom",63,NA,TRUE,1,"track","spotify:track:2Mr1bGI2E10K7Mt1UJZ6Mw","album","https://api.spotify.com/v1/albums/3H0HdocoAAEEfiDfcRZauz","3H0HdocoAAEEfiDfcRZauz","Burnin'","1962-01-01","day",11,"album","spotify:album:3H0HdocoAAEEfiDfcRZauz","https://open.spotify.com/album/3H0HdocoAAEEfiDfcRZauz","USVJ10400579","https://open.spotify.com/track/2Mr1bGI2E10K7Mt1UJZ6Mw",NA,"A#","major","A# major"
"8","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.676,0.334,5,-10.572,1,0.0508,0.862,0,0.32,0.867,158,"4KMXlzvtC8xjLseDqDjpeU","https://api.spotify.com/v1/audio-analysis/4KMXlzvtC8xjLseDqDjpeU",4,"2020-01-15T21:29:46Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,162040,FALSE,FALSE,"https://api.spotify.com/v1/tracks/4KMXlzvtC8xjLseDqDjpeU",FALSE,"My Babe",60,NA,TRUE,22,"track","spotify:track:4KMXlzvtC8xjLseDqDjpeU","album","https://api.spotify.com/v1/albums/2Y2oBBKe7dnNGJrf6HAGBc","2Y2oBBKe7dnNGJrf6HAGBc","The Essential Little Walter","1993-06-08","day",46,"album","spotify:album:2Y2oBBKe7dnNGJrf6HAGBc","https://open.spotify.com/album/2Y2oBBKe7dnNGJrf6HAGBc","USMC15507777","https://open.spotify.com/track/4KMXlzvtC8xjLseDqDjpeU",NA,"F","major","F major"
"9","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.277,0.479,5,-8.483,0,0.0495,0.585,0.0224,0.16,0.483,53.905,"3XxBSvDZKH5YvZZjTpn6eR","https://api.spotify.com/v1/audio-analysis/3XxBSvDZKH5YvZZjTpn6eR",4,"2022-04-11T19:33:30Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,230360,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3XxBSvDZKH5YvZZjTpn6eR",FALSE,"Red House",60,"https://p.scdn.co/mp3-preview/89d1193245276db49d88c866ec02f80c76512b8b?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,17,"track","spotify:track:3XxBSvDZKH5YvZZjTpn6eR","album","https://api.spotify.com/v1/albums/7rSZXXHHvIhF4yUFdaOCy9","7rSZXXHHvIhF4yUFdaOCy9","Are You Experienced","1967-05-12","day",17,"album","spotify:album:7rSZXXHHvIhF4yUFdaOCy9","https://open.spotify.com/album/7rSZXXHHvIhF4yUFdaOCy9","USQX90900781","https://open.spotify.com/track/3XxBSvDZKH5YvZZjTpn6eR",NA,"F","minor","F minor"
"10","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,"3ocm1Cf1Dk1ODrdBdybh82","https://api.spotify.com/v1/audio-analysis/3ocm1Cf1Dk1ODrdBdybh82",4,"2020-01-15T21:29:46Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,169997,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3ocm1Cf1Dk1ODrdBdybh82",FALSE,"Born Under A Bad Sign - Mono Mix",60,NA,TRUE,1,"track","spotify:track:3ocm1Cf1Dk1ODrdBdybh82","album","https://api.spotify.com/v1/albums/0Ez9S8Dhzr1fa6ZCkcIJiR","0Ez9S8Dhzr1fa6ZCkcIJiR","Born Under A Bad Sign (Mono)","1967-01-01","day",11,"album","spotify:album:0Ez9S8Dhzr1fa6ZCkcIJiR","https://open.spotify.com/album/0Ez9S8Dhzr1fa6ZCkcIJiR","USC4R1901031","https://open.spotify.com/track/3ocm1Cf1Dk1ODrdBdybh82",NA,"B","major","B major"
"11","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.565,0.526,0,-11.352,1,0.0365,0.0339,0.000119,0.11,0.637,167.936,"2wnjZXcAT3rCjjqxLeHjv7","https://api.spotify.com/v1/audio-analysis/2wnjZXcAT3rCjjqxLeHjv7",4,"2020-01-15T21:29:46Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,204333,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2wnjZXcAT3rCjjqxLeHjv7",FALSE,"Going Down",58,NA,TRUE,6,"track","spotify:track:2wnjZXcAT3rCjjqxLeHjv7","album","https://api.spotify.com/v1/albums/2bNjljctm6ynfp9Xzdy7RI","2bNjljctm6ynfp9Xzdy7RI","Getting Ready... (World)","1971","year",10,"album","spotify:album:2bNjljctm6ynfp9Xzdy7RI","https://open.spotify.com/album/2bNjljctm6ynfp9Xzdy7RI","USSH49500017","https://open.spotify.com/track/2wnjZXcAT3rCjjqxLeHjv7",NA,"C","major","C major"
"12","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.563,0.542,9,-10.862,1,0.0962,0.706,3.59e-05,0.355,0.785,133.285,"5Oc0vLGWdEWeCqIU8zyELt","https://api.spotify.com/v1/audio-analysis/5Oc0vLGWdEWeCqIU8zyELt",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,181000,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5Oc0vLGWdEWeCqIU8zyELt",FALSE,"Hound Dog",57,"https://p.scdn.co/mp3-preview/8a36fef7cc58e415b09f472062d529ad75f6888a?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,5,"track","spotify:track:5Oc0vLGWdEWeCqIU8zyELt","album","https://api.spotify.com/v1/albums/6U60FpmscwzTJjc9gmZcKl","6U60FpmscwzTJjc9gmZcKl","Ball n' Chain","1989-01-01","day",16,"album","spotify:album:6U60FpmscwzTJjc9gmZcKl","https://open.spotify.com/album/6U60FpmscwzTJjc9gmZcKl","USAP38930505","https://open.spotify.com/track/5Oc0vLGWdEWeCqIU8zyELt",NA,"A","major","A major"
"13","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.513,0.546,0,-15.672,1,0.0391,0.333,0,0.17,0.834,85.527,"760clbeDBWmBsBLbszWuNZ","https://api.spotify.com/v1/audio-analysis/760clbeDBWmBsBLbszWuNZ",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,164546,FALSE,FALSE,"https://api.spotify.com/v1/tracks/760clbeDBWmBsBLbszWuNZ",FALSE,"I'm A Man",57,NA,TRUE,2,"track","spotify:track:760clbeDBWmBsBLbszWuNZ","album","https://api.spotify.com/v1/albums/1cbtDEwxCjMhglb49OgNBR","1cbtDEwxCjMhglb49OgNBR","Bo Diddley","1958-01-01","day",12,"album","spotify:album:1cbtDEwxCjMhglb49OgNBR","https://open.spotify.com/album/1cbtDEwxCjMhglb49OgNBR","USUM71015359","https://open.spotify.com/track/760clbeDBWmBsBLbszWuNZ",NA,"C","major","C major"
"14","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.572,0.348,0,-13.454,1,0.0294,0.44,0.000721,0.235,0.34,73.304,"5MTsZG10E0hTvAkdioyPnw","https://api.spotify.com/v1/audio-analysis/5MTsZG10E0hTvAkdioyPnw",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,275266,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5MTsZG10E0hTvAkdioyPnw",FALSE,"Feels Like Rain (feat. Bonnie Raitt)",56,"https://p.scdn.co/mp3-preview/25e6df70024590e6ac9999cb2675528d5beac07d?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,3,"track","spotify:track:5MTsZG10E0hTvAkdioyPnw","album","https://api.spotify.com/v1/albums/2GXqcjyaSAMRnmFuvHM2Bd","2GXqcjyaSAMRnmFuvHM2Bd","Feels Like Rain","1993-03-01","day",11,"album","spotify:album:2GXqcjyaSAMRnmFuvHM2Bd","https://open.spotify.com/album/2GXqcjyaSAMRnmFuvHM2Bd","USSV10300091","https://open.spotify.com/track/5MTsZG10E0hTvAkdioyPnw",NA,"C","major","C major"
"15","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,"5x7Oxaa9EEIx9nw17CC5yW","https://api.spotify.com/v1/audio-analysis/5x7Oxaa9EEIx9nw17CC5yW",4,"2020-01-15T21:29:46Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,293733,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5x7Oxaa9EEIx9nw17CC5yW",FALSE,"Chains And Things",56,NA,TRUE,7,"track","spotify:track:5x7Oxaa9EEIx9nw17CC5yW","album","https://api.spotify.com/v1/albums/1NgGj5ECcDELHjoQRX2P1l","1NgGj5ECcDELHjoQRX2P1l","Indianola Mississippi Seeds","1970-01-01","day",9,"album","spotify:album:1NgGj5ECcDELHjoQRX2P1l","https://open.spotify.com/album/1NgGj5ECcDELHjoQRX2P1l","USMC17046303","https://open.spotify.com/track/5x7Oxaa9EEIx9nw17CC5yW",NA,"E","minor","E minor"
"16","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.563,0.781,3,-3.436,1,0.0968,0.637,1.42e-05,0.334,0.776,118.043,"3CBV8LLmD6YACpUR6P85Di","https://api.spotify.com/v1/audio-analysis/3CBV8LLmD6YACpUR6P85Di",3,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,176747,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3CBV8LLmD6YACpUR6P85Di",FALSE,"Somebody Loan Me A Dime - Remastered",56,"https://p.scdn.co/mp3-preview/48a4b6003e1ee3f212d2d08aa83111365e1618b1?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,1,"track","spotify:track:3CBV8LLmD6YACpUR6P85Di","album","https://api.spotify.com/v1/albums/5ygra0dlPxh6lH6CqSCOeZ","5ygra0dlPxh6lH6CqSCOeZ","Somebody Loan Me A Dime (Remastered)","1974-09-01","day",11,"album","spotify:album:5ygra0dlPxh6lH6CqSCOeZ","https://open.spotify.com/album/5ygra0dlPxh6lH6CqSCOeZ","USARL2370501","https://open.spotify.com/track/3CBV8LLmD6YACpUR6P85Di",NA,"D#","major","D# major"
"17","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.548,0.874,8,-10.147,1,0.0463,0.279,0.0463,0.173,0.966,172.129,"5MVMARaMoclifNmBtPu0dD","https://api.spotify.com/v1/audio-analysis/5MVMARaMoclifNmBtPu0dD",4,"2020-01-15T21:29:46Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,141933,FALSE,FALSE,"https://api.spotify.com/v1/tracks/5MVMARaMoclifNmBtPu0dD",FALSE,"Love Struck Baby",55,"https://p.scdn.co/mp3-preview/cf9fba68eb94cf8e4a1a3e749936d6443c8645c1?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,1,"track","spotify:track:5MVMARaMoclifNmBtPu0dD","album","https://api.spotify.com/v1/albums/1AL5oXZRtTc8PyhcTwg4xQ","1AL5oXZRtTc8PyhcTwg4xQ","Texas Flood (Legacy Edition)","1983","year",20,"album","spotify:album:1AL5oXZRtTc8PyhcTwg4xQ","https://open.spotify.com/album/1AL5oXZRtTc8PyhcTwg4xQ","USSM10008868","https://open.spotify.com/track/5MVMARaMoclifNmBtPu0dD",NA,"G#","major","G# major"
"18","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.303,0.648,0,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,"2ROJOb98GorxStuOuZWcGd","https://api.spotify.com/v1/audio-analysis/2ROJOb98GorxStuOuZWcGd",3,"2020-01-15T21:29:46Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,412960,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2ROJOb98GorxStuOuZWcGd",FALSE,"Have You Ever Loved A Woman?",55,NA,TRUE,10,"track","spotify:track:2ROJOb98GorxStuOuZWcGd","album","https://api.spotify.com/v1/albums/5iIWnMgvSM8uEBwXKsPcXM","5iIWnMgvSM8uEBwXKsPcXM","Layla And Other Assorted Love Songs (Remastered 2010)","1970-11-01","day",14,"album","spotify:album:5iIWnMgvSM8uEBwXKsPcXM","https://open.spotify.com/album/5iIWnMgvSM8uEBwXKsPcXM","GBUM71028887","https://open.spotify.com/track/2ROJOb98GorxStuOuZWcGd",NA,"C","major","C major"
"19","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.713,0.281,3,-11.057,0,0.0379,0.137,0.0258,0.111,0.397,148.301,"6kucNn22HB0qb2ZPa1BrNl","https://api.spotify.com/v1/audio-analysis/6kucNn22HB0qb2ZPa1BrNl",3,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,318840,FALSE,FALSE,"https://api.spotify.com/v1/tracks/6kucNn22HB0qb2ZPa1BrNl",FALSE,"Cold, Cold Feeling",55,"https://p.scdn.co/mp3-preview/91ab849d9751ec0157d1e54dce38042400178e0f?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,4,"track","spotify:track:6kucNn22HB0qb2ZPa1BrNl","album","https://api.spotify.com/v1/albums/7K0AX1jtXt1iLCtPLM3dab","7K0AX1jtXt1iLCtPLM3dab","Ice Pickin'","1978","year",8,"album","spotify:album:7K0AX1jtXt1iLCtPLM3dab","https://open.spotify.com/album/7K0AX1jtXt1iLCtPLM3dab","USARL7871304","https://open.spotify.com/track/6kucNn22HB0qb2ZPa1BrNl",NA,"D#","minor","D# minor"
"20","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.449,0.412,2,-7.19,1,0.0297,0.581,7.01e-06,0.452,0.432,144.185,"2mVp83pLkWJN03Ha8Txydf","https://api.spotify.com/v1/audio-analysis/2mVp83pLkWJN03Ha8Txydf",3,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",2,178440,FALSE,FALSE,"https://api.spotify.com/v1/tracks/2mVp83pLkWJN03Ha8Txydf",FALSE,"Do Right Woman, Do Right Man",54,NA,TRUE,20,"track","spotify:track:2mVp83pLkWJN03Ha8Txydf","album","https://api.spotify.com/v1/albums/6s1DWmUCmFjzD09SRdnfVH","6s1DWmUCmFjzD09SRdnfVH","Heart & Soul: A Retrospective","2011-10-18","day",71,"album","spotify:album:6s1DWmUCmFjzD09SRdnfVH","https://open.spotify.com/album/6s1DWmUCmFjzD09SRdnfVH","USMC16746348","https://open.spotify.com/track/2mVp83pLkWJN03Ha8Txydf",NA,"D","major","D major"
"21","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.542,0.502,3,-10.607,0,0.0515,0.195,0.00812,0.174,0.948,174.11,"3E0VKSvZp76kvBU2WwwBul","https://api.spotify.com/v1/audio-analysis/3E0VKSvZp76kvBU2WwwBul",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,289560,FALSE,FALSE,"https://api.spotify.com/v1/tracks/3E0VKSvZp76kvBU2WwwBul",FALSE,"Leaving Trunk",54,"https://p.scdn.co/mp3-preview/f8841da5df09adcc2ac40aa59f19049924fa32a8?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,1,"track","spotify:track:3E0VKSvZp76kvBU2WwwBul","album","https://api.spotify.com/v1/albums/0kEaFupzvrGdcczROS519i","0kEaFupzvrGdcczROS519i","Taj Mahal","1968","year",8,"album","spotify:album:0kEaFupzvrGdcczROS519i","https://open.spotify.com/album/0kEaFupzvrGdcczROS519i","USSM10004051","https://open.spotify.com/track/3E0VKSvZp76kvBU2WwwBul",NA,"D#","minor","D# minor"
"22","37i9dQZF1DXd9rSDyQguIk","Blues Classics","https://i.scdn.co/image/ab67706f00000003053676e87d17a88e7da65b56","Spotify","spotify",0.595,0.525,11,-11.582,0,0.0499,0.3,3.15e-05,0.197,0.826,124.569,"0h06YSqzwbAU9ZDuIvw8pk","https://api.spotify.com/v1/audio-analysis/0h06YSqzwbAU9ZDuIvw8pk",4,"2018-03-29T19:44:07Z",FALSE,NA,"https://api.spotify.com/v1/users/","","user","spotify:user:","https://open.spotify.com/user/",1,192200,FALSE,FALSE,"https://api.spotify.com/v1/tracks/0h06YSqzwbAU9ZDuIvw8pk",FALSE,"Love Me Like a Man - 2008 Remaster",54,"https://p.scdn.co/mp3-preview/54b4aec27da4998122093573497177b7bfd0a39d?cid=8e358bf3471a4232babc75cfae3ffffc",TRUE,5,"track","spotify:track:0h06YSqzwbAU9ZDuIvw8pk","album","https://api.spotify.com/v1/albums/6ry5iI1ik4H2DvoiWhluYh","6ry5iI1ik4H2DvoiWhluYh","Give It Up (2008 Remaster)","1972","year",10,"album","spotify:album:6ry5iI1ik4H2DvoiWhluYh","https://open.spotify.com/album/6ry5iI1ik4H2DvoiWhluYh","USWB10804931","https://open.spotify.com/track/0h06YSqzwbAU9ZDuIvw8pk",NA,"B","minor","B minor"
